$ tsx tools/smoke-endpoints.mts --base http://127.0.0.1:3100
smoke: 8 service(s), tenant 01a0baa2-26bc-75bc-aaac-acd319cf8525, database dos_test_b2_d175
       destructive procedures are skipped (pass --destructive to include them)

── auth-service ────────────────────────────────────────────────────────────────────────────────────────────
METHOD  PATH                                           STATUS MS     CLASS    MESSAGE
GET     /warehouse/challans/{id}                       200    11     OK       
GET     /warehouse/challans/{id}/pdf                   200    5      OK       
POST    /warehouse/challans/{id}/ewb                   403    2      EXPECTED the delivery role may not call POST /warehouse/challans/:id/ewb
GET     /warehouse/reservations                        403    3      EXPECTED the delivery role may not call GET /warehouse/reservations
POST    /warehouse/reservations/release                403    3      EXPECTED the delivery role may not call POST /warehouse/reservations/release
POST    /sync/upload                                   200    5      OK       
GET     /sync/errors                                   200    5      OK       
GET     /sync/manifest                                 200    4      OK       
GET     /sync/pull                                     200    31     OK       
POST    /files/upload-url                              200    12     OK       
GET     /files/read-url                                200    4      OK       
GET     /delivery/vehicles                             200    5      OK       
GET     /delivery/vehicle-positions                    403    2      EXPECTED the delivery role may not call GET /delivery/vehicle-positions
POST    /delivery/consents                             200    11     OK       
GET     /delivery/consents                             200    4      OK       
GET     /delivery/trips                                200    8      OK       
GET     /delivery/trip-planning                        403    2      EXPECTED the delivery role may not call GET /delivery/trip-planning
POST    /delivery/trips/{id}/cancel                    -      0      SKIPPED  destructive, needs --destructive (matches /cancel|delete|revoke|writeOff|disable
GET     /delivery/stops                                200    22     OK       
GET     /delivery/collections                          200    13     OK       
GET     /delivery/expenses                             200    13     OK       
GET     /notifications/messages                        200    8      OK       
GET     /notifications/messages/{id}                   200    6      OK       
POST    /notifications/messages/send                   200    13     OK       
POST    /notifications/messages/{id}/resend            403    3      EXPECTED the delivery role may not call POST /notifications/messages/:id/resend
POST    /notifications/messages/{id}/read              200    5      OK       
GET     /notifications/templates                       403    1      EXPECTED the delivery role may not call GET /notifications/templates
POST    /notifications/templates                       403    2      EXPECTED the delivery role may not call POST /notifications/templates
POST    /notifications/broadcasts                      403    2      EXPECTED the delivery role may not call POST /notifications/broadcasts
GET     /notifications/broadcasts                      403    2      EXPECTED the delivery role may not call GET /notifications/broadcasts
GET     /notifications/broadcasts/{id}                 403    2      EXPECTED the delivery role may not call GET /notifications/broadcasts/:id
POST    /notifications/push-tokens                     200    5      OK       
POST    /notifications/push-tokens/{id}/unregister     200    4      OK       
GET     /notifications/inbound                         403    2      EXPECTED the delivery role may not call GET /notifications/inbound
